start,end,weight
S_501,S_362,1.0
S_501,S_364,1.0
S_501,S_365,1.0
S_501,S_366,1.0
S_501,S_367,1.0
S_501,S_368,1.0
S_501,S_369,1.0
S_501,S_370,1.0
S_501,S_393,1.0
S_501,S_394,1.0
S_501,S_396,1.0
S_501,S_504,1.0
S_501,S_505,1.0
S_501,S_517,1.0
S_501,S_653,1.0
S_501,S_691,1.0
S_501,S_692,1.0
S_501,S_695,1.0
S_501,S_697,1.0
S_501,S_710,1.0
S_502,S_337,1.0
S_502,S_338,1.0
S_502,S_339,1.0
S_502,S_341,1.0
S_502,S_348,1.0
S_502,S_409,1.0
S_503,S_8,1.0
S_503,S_10,1.0
S_503,S_14,1.0
S_503,S_20,1.0
S_503,S_51,1.0
S_503,S_58,1.0
S_503,S_60,1.0
S_503,S_74,1.0
S_503,S_76,1.0
S_503,S_78,1.0
S_503,S_81,1.0
S_503,S_120,1.0
S_503,S_124,1.0
S_503,S_129,1.0
S_503,S_138,1.0
S_503,S_149,1.0
S_503,S_151,1.0
S_503,S_162,1.0
S_503,S_167,1.0
S_503,S_173,1.0
S_503,S_184,1.0
S_503,S_188,1.0
S_503,S_219,1.0
S_503,S_233,1.0
S_503,S_239,1.0
S_503,S_249,1.0
S_503,S_276,1.0
S_503,S_290,1.0
S_503,S_482,1.0
S_503,S_520,1.0
S_503,S_690,1.0
S_503,S_702,1.0
S_503,S_705,1.0
S_504,S_113,1.0
S_504,S_346,1.0
S_504,S_350,1.0
S_504,S_354,1.0
S_504,S_355,1.0
S_504,S_356,1.0
S_504,S_357,1.0
S_504,S_359,1.0
S_504,S_360,1.0
S_504,S_361,1.0
S_504,S_362,1.0
S_504,S_364,1.0
S_504,S_365,1.0
S_504,S_366,1.0
S_504,S_367,1.0
S_504,S_368,1.0
S_504,S_369,1.0
S_504,S_370,1.0
S_504,S_371,1.0
S_504,S_372,1.0
S_504,S_373,1.0
S_504,S_375,1.0
S_504,S_377,1.0
S_504,S_393,1.0
S_504,S_394,1.0
S_504,S_396,1.0
S_504,S_460,1.0
S_504,S_463,1.0
S_504,S_501,1.0
S_504,S_505,1.0
S_504,S_517,1.0
S_504,S_653,1.0
S_504,S_691,1.0
S_504,S_692,1.0
S_504,S_693,1.0
S_504,S_695,1.0
S_504,S_697,1.0
S_504,S_710,1.0
S_505,S_34,1.0
S_505,S_113,1.0
S_505,S_164,1.0
S_505,S_346,1.0
S_505,S_350,1.0
S_505,S_352,1.0
S_505,S_353,1.0
S_505,S_354,1.0
S_505,S_355,1.0
S_505,S_356,1.0
S_505,S_357,1.0
S_505,S_359,1.0
S_505,S_360,1.0
S_505,S_361,1.0
S_505,S_362,1.0
S_505,S_363,1.0
S_505,S_364,1.0
S_505,S_365,1.0
S_505,S_366,1.0
S_505,S_367,1.0
S_505,S_368,1.0
S_505,S_369,1.0
S_505,S_370,1.0
S_505,S_393,1.0
S_505,S_394,1.0
S_505,S_396,1.0
S_505,S_460,1.0
S_505,S_463,1.0
S_505,S_501,1.0
S_505,S_504,1.0
S_505,S_517,1.0
S_505,S_653,1.0
S_505,S_691,1.0
S_505,S_692,1.0
S_505,S_695,1.0
S_505,S_697,1.0
S_505,S_710,1.0
S_506,S_333,1.0
S_506,S_417,1.0
S_506,S_451,1.0
S_506,S_454,1.0
S_506,S_456,1.0
S_506,S_462,1.0
S_506,S_464,1.0
S_506,S_467,1.0
S_506,S_470,1.0
S_506,S_474,1.0
S_506,S_476,1.0
S_506,S_477,1.0
S_506,S_478,1.0
S_506,S_480,1.0
S_506,S_483,1.0
S_506,S_484,1.0
S_506,S_491,1.0
S_506,S_507,1.0
S_506,S_509,1.0
S_506,S_510,1.0
S_506,S_511,1.0
S_506,S_519,1.0
S_506,S_522,1.0
S_506,S_542,1.0
S_506,S_546,1.0
S_506,S_651,1.0
S_506,S_655,1.0
S_506,S_656,1.0
S_506,S_668,1.0
S_506,S_671,1.0
S_506,S_672,1.0
S_506,S_673,1.0
S_506,S_682,1.0
S_506,S_687,1.0
S_506,S_707,1.0
S_507,S_454,1.0
S_507,S_456,1.0
S_507,S_462,1.0
S_507,S_464,1.0
S_507,S_467,1.0
S_507,S_470,1.0
S_507,S_474,1.0
S_507,S_477,1.0
S_507,S_478,1.0
S_507,S_484,1.0
S_507,S_492,1.0
S_507,S_506,1.0
S_507,S_509,1.0
S_507,S_510,1.0
S_507,S_544,1.0
S_507,S_546,1.0
S_507,S_549,1.0
S_507,S_558,1.0
S_507,S_656,1.0
S_507,S_668,1.0
S_507,S_671,1.0
S_507,S_682,1.0
S_507,S_687,1.0
S_507,S_707,1.0
S_508,S_34,1.0
S_508,S_113,1.0
S_508,S_134,1.0
S_508,S_153,1.0
S_508,S_164,1.0
S_508,S_178,1.0
S_508,S_206,1.0
S_508,S_216,1.0
S_508,S_295,1.0
S_508,S_362,1.0
S_508,S_365,1.0
S_508,S_372,1.0
S_508,S_374,1.0
S_508,S_376,1.0
S_508,S_380,1.0
S_508,S_394,1.0
S_508,S_453,1.0
S_508,S_460,1.0
S_508,S_463,1.0
S_509,S_333,1.0
S_509,S_454,1.0
S_509,S_456,1.0
S_509,S_462,1.0
S_509,S_464,1.0
S_509,S_467,1.0
S_509,S_470,1.0
S_509,S_474,1.0
S_509,S_477,1.0
S_509,S_478,1.0
S_509,S_480,1.0
S_509,S_484,1.0
S_509,S_491,1.0
S_509,S_492,1.0
S_509,S_506,1.0
S_509,S_507,1.0
S_509,S_510,1.0
S_509,S_511,1.0
S_509,S_522,1.0
S_509,S_542,1.0
S_509,S_544,1.0
S_509,S_546,1.0
S_509,S_549,1.0
S_509,S_558,1.0
S_509,S_655,1.0
S_509,S_656,1.0
S_509,S_668,1.0
S_509,S_671,1.0
S_509,S_672,1.0
S_509,S_682,1.0
S_509,S_687,1.0
S_509,S_707,1.0
S_510,S_333,1.0
S_510,S_417,1.0
S_510,S_451,1.0
S_510,S_454,1.0
S_510,S_462,1.0
S_510,S_464,1.0
S_510,S_465,1.0
S_510,S_469,1.0
S_510,S_470,1.0
S_510,S_474,1.0
S_510,S_476,1.0
S_510,S_480,1.0
S_510,S_483,1.0
S_510,S_484,1.0
S_510,S_497,1.0
S_510,S_506,1.0
S_510,S_507,1.0
S_510,S_509,1.0
S_510,S_511,1.0
S_510,S_519,1.0
S_510,S_522,1.0
S_510,S_527,1.0
S_510,S_650,1.0
S_510,S_651,1.0
S_510,S_655,1.0
S_510,S_656,1.0
S_510,S_668,1.0
S_510,S_671,1.0
S_510,S_673,1.0
S_510,S_682,1.0
S_510,S_687,1.0
S_511,S_333,1.0
S_511,S_417,1.0
S_511,S_454,1.0
S_511,S_456,1.0
S_511,S_462,1.0
S_511,S_464,1.0
S_511,S_467,1.0
S_511,S_470,1.0
S_511,S_476,1.0
S_511,S_478,1.0
S_511,S_480,1.0
S_511,S_483,1.0
S_511,S_484,1.0
S_511,S_491,1.0
S_511,S_506,1.0
S_511,S_509,1.0
S_511,S_510,1.0
S_511,S_519,1.0
S_511,S_522,1.0
S_511,S_540,1.0
S_511,S_542,1.0
S_511,S_650,1.0
S_511,S_651,1.0
S_511,S_655,1.0
S_511,S_656,1.0
S_511,S_668,1.0
S_511,S_671,1.0
S_511,S_672,1.0
S_511,S_682,1.0
S_511,S_687,1.0
S_512,S_156,1.0
S_512,S_263,1.0
S_512,S_319,1.0
S_512,S_386,1.0
S_512,S_397,1.0
S_512,S_398,1.0
S_512,S_399,1.0
S_512,S_400,1.0
S_512,S_401,1.0
S_512,S_402,1.0
S_512,S_403,1.0
S_512,S_404,1.0
S_512,S_405,1.0
S_512,S_406,1.0
S_512,S_410,1.0
S_512,S_412,1.0
S_512,S_413,1.0
S_512,S_414,1.0
S_512,S_415,1.0
S_512,S_518,1.0
S_513,S_19,1.0
S_513,S_49,1.0
S_513,S_121,1.0
S_513,S_139,1.0
S_513,S_145,1.0
S_513,S_147,1.0
S_513,S_154,1.0
S_513,S_155,1.0
S_513,S_177,1.0
S_513,S_186,1.0
S_513,S_229,1.0
S_513,S_242,1.0
S_513,S_251,1.0
S_513,S_270,1.0
S_513,S_277,1.0
S_513,S_285,1.0
S_513,S_287,1.0
S_513,S_311,1.0
S_513,S_315,1.0
S_513,S_318,1.0
S_513,S_332,1.0
S_513,S_487,1.0
S_513,S_516,1.0
S_513,S_581,1.0
S_513,S_582,1.0
S_513,S_588,1.0
S_513,S_592,1.0
S_513,S_598,1.0
S_513,S_607,1.0
S_513,S_614,1.0
S_513,S_621,1.0
S_513,S_626,1.0
S_513,S_627,1.0
S_513,S_628,1.0
S_513,S_658,1.0
S_513,S_666,1.0
S_513,S_683,1.0
S_514,S_0,1.0
S_514,S_41,1.0
S_514,S_52,1.0
S_514,S_67,1.0
S_514,S_135,1.0
S_514,S_142,1.0
S_514,S_157,1.0
S_514,S_169,1.0
S_514,S_243,1.0
S_514,S_246,1.0
S_514,S_248,1.0
S_514,S_259,1.0
S_514,S_294,1.0
S_514,S_304,1.0
S_514,S_308,1.0
S_514,S_408,1.0
S_514,S_417,1.0
S_514,S_451,1.0
S_514,S_465,1.0
S_514,S_469,1.0
S_514,S_472,1.0
S_514,S_497,1.0
S_514,S_519,1.0
S_514,S_527,1.0
S_514,S_673,1.0
S_514,S_698,1.0
S_514,S_701,1.0
S_515,S_2,1.0
S_515,S_4,1.0
S_515,S_11,1.0
S_515,S_17,1.0
S_515,S_18,1.0
S_515,S_27,1.0
S_515,S_28,1.0
S_515,S_31,1.0
S_515,S_32,1.0
S_515,S_42,1.0
S_515,S_43,1.0
S_515,S_45,1.0
S_515,S_48,1.0
S_515,S_59,1.0
S_515,S_62,1.0
S_515,S_64,1.0
S_515,S_70,1.0
S_515,S_71,1.0
S_515,S_72,1.0
S_515,S_83,1.0
S_515,S_87,1.0
S_515,S_92,1.0
S_515,S_93,1.0
S_515,S_102,1.0
S_515,S_116,1.0
S_515,S_119,1.0
S_515,S_122,1.0
S_515,S_130,1.0
S_515,S_144,1.0
S_515,S_170,1.0
S_515,S_174,1.0
S_515,S_175,1.0
S_515,S_183,1.0
S_515,S_191,1.0
S_515,S_202,1.0
S_515,S_218,1.0
S_515,S_222,1.0
S_515,S_224,1.0
S_515,S_228,1.0
S_515,S_240,1.0
S_515,S_256,1.0
S_515,S_264,1.0
S_515,S_320,1.0
S_515,S_524,1.0
S_515,S_526,1.0
S_515,S_528,1.0
S_515,S_620,1.0
S_515,S_699,1.0
S_515,S_715,1.0
S_516,S_19,1.0
S_516,S_44,1.0
S_516,S_49,1.0
S_516,S_121,1.0
S_516,S_139,1.0
S_516,S_140,1.0
S_516,S_145,1.0
S_516,S_147,1.0
S_516,S_154,1.0
S_516,S_155,1.0
S_516,S_186,1.0
S_516,S_217,1.0
S_516,S_229,1.0
S_516,S_242,1.0
S_516,S_251,1.0
S_516,S_268,1.0
S_516,S_270,1.0
S_516,S_277,1.0
S_516,S_285,1.0
S_516,S_287,1.0
S_516,S_311,1.0
S_516,S_318,1.0
S_516,S_324,1.0
S_516,S_325,1.0
S_516,S_332,1.0
S_516,S_487,1.0
S_516,S_513,1.0
S_516,S_581,1.0
S_516,S_607,1.0
S_516,S_614,1.0
S_516,S_626,1.0
S_516,S_628,1.0
S_516,S_666,1.0
S_516,S_683,1.0
S_517,S_344,1.0
S_517,S_346,1.0
S_517,S_347,1.0
S_517,S_350,1.0
S_517,S_352,1.0
S_517,S_353,1.0
S_517,S_354,1.0
S_517,S_355,1.0
S_517,S_356,1.0
S_517,S_357,1.0
S_517,S_359,1.0
S_517,S_364,1.0
S_517,S_366,1.0
S_517,S_368,1.0
S_517,S_369,1.0
S_517,S_370,1.0
S_517,S_396,1.0
S_517,S_501,1.0
S_517,S_504,1.0
S_517,S_505,1.0
S_517,S_653,1.0
S_517,S_691,1.0
S_517,S_695,1.0
S_517,S_697,1.0
S_517,S_710,1.0
S_518,S_84,1.0
S_518,S_156,1.0
S_518,S_263,1.0
S_518,S_319,1.0
S_518,S_398,1.0
S_518,S_404,1.0
S_518,S_405,1.0
S_518,S_410,1.0
S_518,S_412,1.0
S_518,S_414,1.0
S_518,S_415,1.0
S_518,S_512,1.0
S_519,S_135,1.0
S_519,S_142,1.0
S_519,S_157,1.0
S_519,S_243,1.0
S_519,S_333,1.0
S_519,S_417,1.0
S_519,S_451,1.0
S_519,S_454,1.0
S_519,S_465,1.0
S_519,S_469,1.0
S_519,S_470,1.0
S_519,S_472,1.0
S_519,S_474,1.0
S_519,S_476,1.0
S_519,S_480,1.0
S_519,S_483,1.0
S_519,S_485,1.0
S_519,S_497,1.0
S_519,S_506,1.0
S_519,S_510,1.0
S_519,S_511,1.0
S_519,S_514,1.0
S_519,S_522,1.0
S_519,S_527,1.0
S_519,S_650,1.0
S_519,S_651,1.0
S_519,S_655,1.0
S_519,S_656,1.0
S_519,S_668,1.0
S_519,S_671,1.0
S_519,S_673,1.0
S_519,S_682,1.0
S_519,S_687,1.0
S_519,S_701,1.0
S_520,S_1,1.0
S_520,S_13,1.0
S_520,S_14,1.0
S_520,S_15,1.0
S_520,S_16,1.0
S_520,S_20,1.0
S_520,S_33,1.0
S_520,S_38,1.0
S_520,S_60,1.0
S_520,S_73,1.0
S_520,S_74,1.0
S_520,S_78,1.0
S_520,S_81,1.0
S_520,S_85,1.0
S_520,S_94,1.0
S_520,S_98,1.0
S_520,S_100,1.0
S_520,S_117,1.0
S_520,S_125,1.0
S_520,S_127,1.0
S_520,S_137,1.0
S_520,S_138,1.0
S_520,S_152,1.0
S_520,S_163,1.0
S_520,S_167,1.0
S_520,S_182,1.0
S_520,S_188,1.0
S_520,S_199,1.0
S_520,S_211,1.0
S_520,S_230,1.0
S_520,S_244,1.0
S_520,S_249,1.0
S_520,S_275,1.0
S_520,S_276,1.0
S_520,S_482,1.0
S_520,S_503,1.0
S_520,S_525,1.0
S_520,S_529,1.0
S_520,S_690,1.0
S_520,S_696,1.0
S_520,S_702,1.0
S_521,S_334,1.0
S_521,S_335,1.0
S_522,S_142,1.0
S_522,S_333,1.0
S_522,S_417,1.0
S_522,S_451,1.0
S_522,S_454,1.0
S_522,S_462,1.0
S_522,S_464,1.0
S_522,S_465,1.0
S_522,S_469,1.0
S_522,S_470,1.0
S_522,S_474,1.0
S_522,S_476,1.0
S_522,S_480,1.0
S_522,S_483,1.0
S_522,S_484,1.0
S_522,S_485,1.0
S_522,S_491,1.0
S_522,S_497,1.0
S_522,S_506,1.0
S_522,S_509,1.0
S_522,S_510,1.0
S_522,S_511,1.0
S_522,S_519,1.0
S_522,S_527,1.0
S_522,S_650,1.0
S_522,S_651,1.0
S_522,S_655,1.0
S_522,S_656,1.0
S_522,S_668,1.0
S_522,S_671,1.0
S_522,S_673,1.0
S_522,S_682,1.0
S_522,S_687,1.0
S_523,S_63,1.0
S_523,S_70,1.0
S_523,S_72,1.0
S_523,S_87,1.0
S_523,S_89,1.0
S_523,S_90,1.0
S_523,S_93,1.0
S_523,S_102,1.0
S_523,S_133,1.0
S_523,S_187,1.0
S_523,S_257,1.0
S_523,S_267,1.0
S_523,S_300,1.0
S_523,S_677,1.0
S_523,S_709,1.0
S_523,S_715,1.0
S_524,S_2,1.0
S_524,S_3,1.0
S_524,S_4,1.0
S_524,S_11,1.0
S_524,S_17,1.0
S_524,S_23,1.0
S_524,S_24,1.0
S_524,S_27,1.0
S_524,S_28,1.0
S_524,S_31,1.0
S_524,S_32,1.0
S_524,S_40,1.0
S_524,S_42,1.0
S_524,S_45,1.0
S_524,S_62,1.0
S_524,S_64,1.0
S_524,S_70,1.0
S_524,S_71,1.0
S_524,S_72,1.0
S_524,S_83,1.0
S_524,S_87,1.0
S_524,S_89,1.0
S_524,S_92,1.0
S_524,S_93,1.0
S_524,S_102,1.0
S_524,S_105,1.0
S_524,S_119,1.0
S_524,S_130,1.0
S_524,S_133,1.0
S_524,S_146,1.0
S_524,S_187,1.0
S_524,S_191,1.0
S_524,S_200,1.0
S_524,S_202,1.0
S_524,S_218,1.0
S_524,S_222,1.0
S_524,S_224,1.0
S_524,S_228,1.0
S_524,S_240,1.0
S_524,S_256,1.0
S_524,S_264,1.0
S_524,S_306,1.0
S_524,S_320,1.0
S_524,S_328,1.0
S_524,S_515,1.0
S_524,S_526,1.0
S_524,S_528,1.0
S_524,S_620,1.0
S_524,S_675,1.0
S_524,S_709,1.0
S_524,S_715,1.0
S_525,S_1,1.0
S_525,S_15,1.0
S_525,S_16,1.0
S_525,S_20,1.0
S_525,S_33,1.0
S_525,S_73,1.0
S_525,S_74,1.0
S_525,S_79,1.0
S_525,S_81,1.0
S_525,S_85,1.0
S_525,S_94,1.0
S_525,S_98,1.0
S_525,S_100,1.0
S_525,S_106,1.0
S_525,S_117,1.0
S_525,S_125,1.0
S_525,S_126,1.0
S_525,S_127,1.0
S_525,S_137,1.0
S_525,S_138,1.0
S_525,S_152,1.0
S_525,S_163,1.0
S_525,S_167,1.0
S_525,S_182,1.0
S_525,S_199,1.0
S_525,S_211,1.0
S_525,S_230,1.0
S_525,S_238,1.0
S_525,S_244,1.0
S_525,S_276,1.0
S_525,S_279,1.0
S_525,S_482,1.0
S_525,S_520,1.0
S_525,S_529,1.0
S_525,S_642,1.0
S_525,S_690,1.0
S_525,S_696,1.0
S_526,S_2,1.0
S_526,S_4,1.0
S_526,S_7,1.0
S_526,S_11,1.0
S_526,S_12,1.0
S_526,S_17,1.0
S_526,S_18,1.0
S_526,S_23,1.0
S_526,S_24,1.0
S_526,S_27,1.0
S_526,S_28,1.0
S_526,S_31,1.0
S_526,S_32,1.0
S_526,S_37,1.0
S_526,S_40,1.0
S_526,S_42,1.0
S_526,S_45,1.0
S_526,S_50,1.0
S_526,S_59,1.0
S_526,S_62,1.0
S_526,S_64,1.0
S_526,S_71,1.0
S_526,S_83,1.0
S_526,S_87,1.0
S_526,S_91,1.0
S_526,S_92,1.0
S_526,S_108,1.0
S_526,S_116,1.0
S_526,S_119,1.0
S_526,S_122,1.0
S_526,S_130,1.0
S_526,S_174,1.0
S_526,S_175,1.0
S_526,S_191,1.0
S_526,S_202,1.0
S_526,S_214,1.0
S_526,S_222,1.0
S_526,S_224,1.0
S_526,S_228,1.0
S_526,S_240,1.0
S_526,S_256,1.0
S_526,S_264,1.0
S_526,S_306,1.0
S_526,S_320,1.0
S_526,S_515,1.0
S_526,S_524,1.0
S_526,S_528,1.0
S_526,S_620,1.0
S_526,S_699,1.0
S_527,S_26,1.0
S_527,S_41,1.0
S_527,S_135,1.0
S_527,S_142,1.0
S_527,S_157,1.0
S_527,S_237,1.0
S_527,S_245,1.0
S_527,S_246,1.0
S_527,S_248,1.0
S_527,S_255,1.0
S_527,S_259,1.0
S_527,S_294,1.0
S_527,S_304,1.0
S_527,S_308,1.0
S_527,S_333,1.0
S_527,S_408,1.0
S_527,S_417,1.0
S_527,S_451,1.0
S_527,S_465,1.0
S_527,S_469,1.0
S_527,S_472,1.0
S_527,S_476,1.0
S_527,S_480,1.0
S_527,S_483,1.0
S_527,S_485,1.0
S_527,S_497,1.0
S_527,S_510,1.0
S_527,S_514,1.0
S_527,S_519,1.0
S_527,S_522,1.0
S_527,S_650,1.0
S_527,S_651,1.0
S_527,S_671,1.0
S_527,S_673,1.0
S_527,S_685,1.0
S_527,S_698,1.0
S_527,S_701,1.0
S_527,S_703,1.0
S_528,S_2,1.0
S_528,S_3,1.0
S_528,S_7,1.0
S_528,S_11,1.0
S_528,S_17,1.0
S_528,S_23,1.0
S_528,S_24,1.0
S_528,S_27,1.0
S_528,S_31,1.0
S_528,S_32,1.0
S_528,S_39,1.0
S_528,S_40,1.0
S_528,S_42,1.0
S_528,S_45,1.0
S_528,S_50,1.0
S_528,S_57,1.0
S_528,S_62,1.0
S_528,S_71,1.0
S_528,S_83,1.0
S_528,S_91,1.0
S_528,S_92,1.0
S_528,S_97,1.0
S_528,S_101,1.0
S_528,S_108,1.0
S_528,S_119,1.0
S_528,S_122,1.0
S_528,S_130,1.0
S_528,S_146,1.0
S_528,S_165,1.0
S_528,S_166,1.0
S_528,S_172,1.0
S_528,S_202,1.0
S_528,S_214,1.0
S_528,S_222,1.0
S_528,S_231,1.0
S_528,S_256,1.0
S_528,S_264,1.0
S_528,S_282,1.0
S_528,S_306,1.0
S_528,S_515,1.0
S_528,S_524,1.0
S_528,S_526,1.0
S_528,S_620,1.0
S_528,S_675,1.0
S_528,S_716,1.0
S_529,S_1,1.0
S_529,S_15,1.0
S_529,S_16,1.0
S_529,S_20,1.0
S_529,S_33,1.0
S_529,S_73,1.0
S_529,S_79,1.0
S_529,S_81,1.0
S_529,S_85,1.0
S_529,S_94,1.0
S_529,S_100,1.0
S_529,S_106,1.0
S_529,S_117,1.0
S_529,S_125,1.0
S_529,S_126,1.0
S_529,S_127,1.0
S_529,S_138,1.0
S_529,S_152,1.0
S_529,S_163,1.0
S_529,S_167,1.0
S_529,S_182,1.0
S_529,S_238,1.0
S_529,S_276,1.0
S_529,S_279,1.0
S_529,S_482,1.0
S_529,S_520,1.0
S_529,S_525,1.0
S_529,S_690,1.0
S_529,S_696,1.0
S_529,S_708,1.0
S_530,S_422,1.0
S_530,S_424,1.0
S_530,S_425,1.0
S_530,S_427,1.0
S_530,S_431,1.0
S_530,S_435,1.0
S_530,S_440,1.0
S_530,S_532,1.0
S_530,S_534,1.0
S_530,S_535,1.0
S_530,S_537,1.0
S_530,S_538,1.0
S_530,S_680,1.0
S_531,S_422,1.0
S_531,S_423,1.0
S_531,S_425,1.0
S_531,S_427,1.0
S_531,S_434,1.0
S_531,S_438,1.0
S_531,S_536,1.0
S_531,S_538,1.0
S_532,S_422,1.0
S_532,S_424,1.0
S_532,S_425,1.0
S_532,S_427,1.0
S_532,S_431,1.0
S_532,S_435,1.0
S_532,S_440,1.0
S_532,S_445,1.0
S_532,S_530,1.0
S_532,S_534,1.0
S_532,S_535,1.0
S_532,S_537,1.0
S_532,S_538,1.0
S_532,S_680,1.0
S_533,S_433,1.0
S_533,S_450,1.0
S_533,S_681,1.0
S_534,S_422,1.0
S_534,S_424,1.0
S_534,S_427,1.0
S_534,S_431,1.0
S_534,S_435,1.0
S_534,S_440,1.0
S_534,S_445,1.0
S_534,S_530,1.0
S_534,S_532,1.0
S_534,S_535,1.0
S_534,S_536,1.0
S_534,S_537,1.0
S_534,S_680,1.0
S_535,S_422,1.0
S_535,S_424,1.0
S_535,S_427,1.0
S_535,S_431,1.0
S_535,S_435,1.0
S_535,S_440,1.0
S_535,S_446,1.0
S_535,S_530,1.0
S_535,S_532,1.0
S_535,S_534,1.0
S_535,S_537,1.0
S_535,S_680,1.0
S_536,S_422,1.0
S_536,S_423,1.0
S_536,S_425,1.0
S_536,S_427,1.0
S_536,S_431,1.0
S_536,S_434,1.0
S_536,S_438,1.0
S_536,S_440,1.0
S_536,S_445,1.0
S_536,S_531,1.0
S_536,S_534,1.0
S_536,S_537,1.0
S_536,S_538,1.0
S_537,S_422,1.0
S_537,S_423,1.0
S_537,S_424,1.0
S_537,S_425,1.0
S_537,S_427,1.0
S_537,S_430,1.0
S_537,S_431,1.0
S_537,S_435,1.0
S_537,S_440,1.0
S_537,S_445,1.0
S_537,S_530,1.0
S_537,S_532,1.0
S_537,S_534,1.0
S_537,S_535,1.0
S_537,S_536,1.0
S_537,S_538,1.0
S_537,S_680,1.0
S_538,S_422,1.0
S_538,S_423,1.0
S_538,S_425,1.0
S_538,S_427,1.0
S_538,S_431,1.0
S_538,S_434,1.0
S_538,S_438,1.0
S_538,S_440,1.0
S_538,S_445,1.0
S_538,S_530,1.0
S_538,S_531,1.0
S_538,S_532,1.0
S_538,S_536,1.0
S_538,S_537,1.0
S_539,S_436,1.0
S_539,S_448,1.0
S_540,S_462,1.0
S_540,S_467,1.0
S_540,S_478,1.0
S_540,S_484,1.0
S_540,S_489,1.0
S_540,S_491,1.0
S_540,S_511,1.0
S_540,S_542,1.0
S_540,S_546,1.0
S_540,S_547,1.0
S_540,S_548,1.0
S_540,S_555,1.0
S_540,S_556,1.0
S_540,S_558,1.0
S_540,S_563,1.0
S_540,S_568,1.0
S_540,S_672,1.0
S_540,S_713,1.0
S_541,S_458,1.0
S_541,S_461,1.0
S_541,S_471,1.0
S_541,S_479,1.0
S_541,S_481,1.0
S_541,S_489,1.0
S_541,S_490,1.0
S_541,S_494,1.0
S_541,S_498,1.0
S_541,S_543,1.0
S_541,S_545,1.0
S_541,S_551,1.0
S_541,S_552,1.0
S_541,S_553,1.0
S_541,S_554,1.0
S_541,S_562,1.0
S_541,S_637,1.0
S_541,S_654,1.0
S_541,S_665,1.0
S_541,S_676,1.0
S_541,S_688,1.0
S_541,S_712,1.0
S_542,S_456,1.0
S_542,S_462,1.0
S_542,S_464,1.0
S_542,S_467,1.0
S_542,S_477,1.0
S_542,S_478,1.0
S_542,S_484,1.0
S_542,S_491,1.0
S_542,S_506,1.0
S_542,S_509,1.0
S_542,S_511,1.0
S_542,S_540,1.0
S_542,S_544,1.0
S_542,S_546,1.0
S_542,S_547,1.0
S_542,S_548,1.0
S_542,S_549,1.0
S_542,S_550,1.0
S_542,S_555,1.0
S_542,S_556,1.0
S_542,S_558,1.0
S_542,S_563,1.0
S_542,S_568,1.0
S_542,S_656,1.0
S_542,S_672,1.0
S_542,S_689,1.0
S_542,S_713,1.0
S_543,S_458,1.0
S_543,S_461,1.0
S_543,S_471,1.0
S_543,S_479,1.0
S_543,S_481,1.0
S_543,S_489,1.0
S_543,S_494,1.0
S_543,S_498,1.0
S_543,S_541,1.0
S_543,S_545,1.0
S_543,S_552,1.0
S_543,S_553,1.0
S_543,S_554,1.0
S_543,S_562,1.0
S_543,S_565,1.0
S_543,S_637,1.0
S_543,S_654,1.0
S_543,S_665,1.0
S_543,S_676,1.0
S_543,S_688,1.0
S_543,S_712,1.0
S_544,S_456,1.0
S_544,S_462,1.0
S_544,S_464,1.0
S_544,S_467,1.0
S_544,S_470,1.0
S_544,S_477,1.0
S_544,S_478,1.0
S_544,S_484,1.0
S_544,S_492,1.0
S_544,S_507,1.0
S_544,S_509,1.0
S_544,S_542,1.0
S_544,S_546,1.0
S_544,S_548,1.0
S_544,S_549,1.0
S_544,S_550,1.0
S_544,S_556,1.0
S_544,S_558,1.0
S_544,S_563,1.0
S_544,S_656,1.0
S_544,S_659,1.0
S_544,S_689,1.0
S_544,S_707,1.0
S_544,S_713,1.0
S_545,S_458,1.0
S_545,S_461,1.0
S_545,S_471,1.0
S_545,S_498,1.0
S_545,S_541,1.0
S_545,S_543,1.0
S_545,S_552,1.0
S_545,S_553,1.0
S_545,S_554,1.0
S_545,S_562,1.0
S_545,S_565,1.0
S_545,S_637,1.0
S_545,S_654,1.0
S_545,S_676,1.0
S_545,S_688,1.0
S_545,S_712,1.0
S_546,S_456,1.0
S_546,S_462,1.0
S_546,S_464,1.0
S_546,S_467,1.0
S_546,S_477,1.0
S_546,S_478,1.0
S_546,S_484,1.0
S_546,S_492,1.0
S_546,S_506,1.0
S_546,S_507,1.0
S_546,S_509,1.0
S_546,S_540,1.0
S_546,S_542,1.0
S_546,S_544,1.0
S_546,S_547,1.0
S_546,S_548,1.0
S_546,S_549,1.0
S_546,S_550,1.0
S_546,S_555,1.0
S_546,S_556,1.0
S_546,S_558,1.0
S_546,S_563,1.0
S_546,S_564,1.0
S_546,S_568,1.0
S_546,S_656,1.0
S_546,S_659,1.0
S_546,S_672,1.0
S_546,S_689,1.0
S_546,S_713,1.0
S_547,S_467,1.0
S_547,S_478,1.0
S_547,S_540,1.0
S_547,S_542,1.0
S_547,S_546,1.0
S_547,S_548,1.0
S_547,S_551,1.0
S_547,S_555,1.0
S_547,S_556,1.0
S_547,S_558,1.0
S_547,S_559,1.0
S_547,S_563,1.0
S_547,S_564,1.0
S_547,S_568,1.0
S_547,S_569,1.0
